L: 9, m: 3, W: 2.432341, wrst_PtsChecked 3228.000000, avg_PtsChecked 1519.901000, wrst_Dist 1.854747, avg_Dist 0.015289, wrst_RelativeDist 2.887588, avg_RelativeDist 1.014973, avg_rho 0.916000, tau 168.877889, tau_other 0.460500, num_buckets 2456, ClusteringTime 0.187218, avg_SearchingTime 0.017478, wrst_SearchingTime 0.027804 
L: 9, m: 3, W: 2.619444, wrst_PtsChecked 3574.000000, avg_PtsChecked 1650.869000, wrst_Dist 1.854747, avg_Dist 0.019145, wrst_RelativeDist 2.824659, avg_RelativeDist 1.019228, avg_rho 0.912000, tau 183.429889, tau_other 0.413062, num_buckets 2203, ClusteringTime 0.166672, avg_SearchingTime 0.014213, wrst_SearchingTime 0.022122 
L: 9, m: 4, W: 1.496825, wrst_PtsChecked 1070.000000, avg_PtsChecked 584.706000, wrst_Dist 1.854747, avg_Dist 0.040901, wrst_RelativeDist 3.434595, avg_RelativeDist 1.048663, avg_rho 0.819000, tau 64.967333, tau_other 1.536250, num_buckets 6145, ClusteringTime 0.643954, avg_SearchingTime 0.124134, wrst_SearchingTime 0.160475 
L: 9, m: 4, W: 1.683929, wrst_PtsChecked 1437.000000, avg_PtsChecked 658.231000, wrst_Dist 1.854747, avg_Dist 0.031738, wrst_RelativeDist 2.934605, avg_RelativeDist 1.037475, avg_rho 0.882000, tau 73.136778, tau_other 1.351000, num_buckets 5404, ClusteringTime 0.549097, avg_SearchingTime 0.092277, wrst_SearchingTime 0.124103 
L: 9, m: 4, W: 1.871032, wrst_PtsChecked 2015.000000, avg_PtsChecked 807.373000, wrst_Dist 1.854747, avg_Dist 0.035904, wrst_RelativeDist 3.434595, avg_RelativeDist 1.043691, avg_rho 0.856000, tau 89.708111, tau_other 1.154750, num_buckets 4619, ClusteringTime 0.441517, avg_SearchingTime 0.064617, wrst_SearchingTime 0.092563 
L: 9, m: 4, W: 2.058135, wrst_PtsChecked 2124.000000, avg_PtsChecked 914.325000, wrst_Dist 1.854747, avg_Dist 0.030446, wrst_RelativeDist 3.434595, avg_RelativeDist 1.034929, avg_rho 0.875000, tau 101.591667, tau_other 1.034750, num_buckets 4139, ClusteringTime 0.388569, avg_SearchingTime 0.050672, wrst_SearchingTime 0.075437 
L: 9, m: 4, W: 2.245238, wrst_PtsChecked 2169.000000, avg_PtsChecked 975.132000, wrst_Dist 1.854747, avg_Dist 0.028897, wrst_RelativeDist 3.434595, avg_RelativeDist 1.030751, avg_rho 0.873000, tau 108.348000, tau_other 0.933750, num_buckets 3735, ClusteringTime 0.342638, avg_SearchingTime 0.040435, wrst_SearchingTime 0.062640 
L: 9, m: 4, W: 2.432341, wrst_PtsChecked 1981.000000, avg_PtsChecked 1022.491000, wrst_Dist 1.854747, avg_Dist 0.022059, wrst_RelativeDist 2.887588, avg_RelativeDist 1.021844, avg_rho 0.872000, tau 113.610111, tau_other 0.890500, num_buckets 3562, ClusteringTime 0.339776, avg_SearchingTime 0.036167, wrst_SearchingTime 0.057195 
L: 9, m: 4, W: 2.619444, wrst_PtsChecked 2220.000000, avg_PtsChecked 1079.790000, wrst_Dist 1.854747, avg_Dist 0.026266, wrst_RelativeDist 2.859350, avg_RelativeDist 1.027058, avg_rho 0.865000, tau 119.976667, tau_other 0.836750, num_buckets 3347, ClusteringTime 0.317435, avg_SearchingTime 0.031669, wrst_SearchingTime 0.052684 
L: 12, m: 2, W: 1.496825, wrst_PtsChecked 1726.000000, avg_PtsChecked 916.936000, wrst_Dist 1.854747, avg_Dist 0.031751, wrst_RelativeDist 3.434595, avg_RelativeDist 1.038524, avg_rho 0.885000, tau 101.881778, tau_other 0.674000, num_buckets 4044, ClusteringTime 0.320024, avg_SearchingTime 0.052802, wrst_SearchingTime 0.070038 
